Image,Contrast_0,Contrast_45,Contrast_90,Contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,Entropy_0,Entropy_45,Entropy_90,Entropy_135,Mean_0,Mean_45,Mean_90,Mean_135,IDM_0,IDM_45,IDM_90,IDM_135
Alcoholic_0.png,-1.0609354153814123,-0.9991594755698594,-1.1105120474883337,-0.09725337158953663,-0.9000900661103866,-0.9000900661103866,-0.9000900661103866,-0.9000900661103866,-0.14255847039513797,-0.14255847039513797,-0.14255847039513797,-0.14255847039513797,-1.1750463851719763,-1.1750463851719763,-1.1750463851719763,-1.1750463851719763,-0.02205471561251805,-0.02205471561251805,-0.02205471561251805,-0.02205471561251805
Alcoholic_1.png,-1.737174049677908,-1.6351390840243134,-1.1105120392179408,-0.6149125510882354,-0.9517197867812772,-0.9517197867812772,-0.9517197867812772,-0.9517197867812772,1.4906889070725131,1.4906889070725131,1.4906889070725131,1.4906889070725131,-1.529333896521025,-1.529333896521025,-1.529333896521025,-1.529333896521025,0.09389558204612108,0.09389558204612108,0.09389558204612108,0.09389558204612108
Alcoholic_10.png,-0.3959689041538418,-0.3737812625727505,-1.1105114857094687,-0.6149126481634378,-0.5801845656627546,-0.5801845656627546,-0.5801845656627546,-0.5801845656627546,0.21064395372588282,0.21064395372588282,0.21064395372588282,0.21064395372588282,-0.3189136233598516,-0.3189136233598516,-0.3189136233598516,-0.3189136233598516,-0.051175374204563494,-0.051175374204563494,-0.051175374204563494,-0.051175374204563494
Alcoholic_100.png,-1.7371707625414363,2.6000788142421247,2.348326145429758,-0.6149070056370621,3.82685676226173,3.82685676226173,3.82685676226173,3.82685676226173,0.4720464939994851,0.4720464939994851,0.4720464939994851,0.4720464939994851,2.13950729378239,2.13950729378239,2.13950729378239,2.13950729378239,0.003365621363173547,0.003365621363173547,0.003365621363173547,0.003365621363173547
Alcoholic_101.png,1.3466823285911231,1.2651224948501385,1.2580875827736417,1.7457719581860598,1.2586818843732628,1.2586818843732628,1.2586818843732628,1.2586818843732628,-0.20790804218125436,-0.20790804218125436,-0.20790804218125436,-0.20790804218125436,1.2129040393162192,1.2129040393162192,1.2129040393162192,1.2129040393162192,-0.06796298709091596,-0.06796298709091596,-0.06796298709091596,-0.06796298709091596
Alcoholic_102.png,0.6051377891807485,0.5677252709536748,0.6885338558565371,-0.6149122339881425,0.29916885172173063,0.29916885172173063,0.29916885172173063,0.29916885172173063,-0.3457815109941681,-0.3457815109941681,-0.3457815109941681,-0.3457815109941681,0.6367125045357105,0.6367125045357105,0.6367125045357105,0.6367125045357105,-0.06396889792973433,-0.06396889792973433,-0.06396889792973433,-0.06396889792973433
Alcoholic_103.png,-1.3811940395473343,-1.635139087095587,-1.1105120234118768,-0.6149122071931306,-0.9789203680925563,-0.9789203680925563,-0.9789203680925563,-0.9789203680925563,0.154570773668881,0.154570773668881,0.154570773668881,0.154570773668881,-1.7580796462355752,-1.7580796462355752,-1.7580796462355752,-1.7580796462355752,0.034891854812129766,0.034891854812129766,0.034891854812129766,0.034891854812129766
Alcoholic_104.png,1.5283726941303855,1.4359960564524754,1.3976374268330425,1.8848554762002332,1.533778453451286,1.533778453451286,1.533778453451286,1.533778453451286,0.26709429849624167,0.26709429849624167,0.26709429849624167,0.26709429849624167,1.3422646375565963,1.3422646375565963,1.3422646375565963,1.3422646375565963,-0.06864516839399508,-0.06864516839399508,-0.06864516839399508,-0.06864516839399508
Alcoholic_105.png,0.6155018477276514,0.5774723128031874,-1.1105115548656375,-0.6149126108967387,0.31077223701643775,0.31077223701643775,0.31077223701643775,0.31077223701643775,3.5937944098256653,3.5937944098256653,3.5937944098256653,3.5937944098256653,0.6163069313072062,0.6163069313072062,0.6163069313072062,0.6163069313072062,-0.06237961120148608,-0.06237961120148608,-0.06237961120148608,-0.06237961120148608
Alcoholic_106.png,0.4918986038173493,0.4612276982367005,0.6015589047523683,-0.6149123430290833,0.17572630225633207,0.17572630225633207,0.17572630225633207,0.17572630225633207,-0.235924497274225,-0.235924497274225,-0.235924497274225,-0.235924497274225,0.5405979972389064,0.5405979972389064,0.5405979972389064,0.5405979972389064,-0.06310639689084406,-0.06310639689084406,-0.06310639689084406,-0.06310639689084406
Alcoholic_107.png,0.02512085656213009,0.022239225108338267,0.24304368218384928,-0.6149126422084895,-0.2685491049234127,-0.2685491049234127,-0.2685491049234127,-0.2685491049234127,-0.5620252699118193,-0.5620252699118193,-0.5620252699118193,-0.5620252699118193,0.11860516127780152,0.11860516127780152,0.11860516127780152,0.11860516127780152,-0.05850194222058911,-0.05850194222058911,-0.05850194222058911,-0.05850194222058911
